Chapter Number,ChapterName,SubChapterName,Classification,QuestionNumber,QuestionText,Option1,Option2,Option3,Option4,Image?,Answer,,QuestionType
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Exercises,5,"The observation ray between two triangulation stations A and B just grazes the sea. If the heights of A and B are 6000 m and 2000 m respectively, the distance between A and B is (Let radius of earth R = 6440 km)",432.4 km,438.3 km,450.2 km,442.4 km,,B,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Exercises,6,"A Circular curve has 300 m radius and 55^0& deflection angle, then the apex distance is",38.23 m,38.21 m,39.23 m,40.24 m,,B,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Exercises,7,The length of mid-ordinate in the above question is,37.23 m,38.62 m,33.89 m,32.43 m,,C,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Exercises,8,"A circular curve of radius is to be set with a long chord 60 m, the length of middle ordinate in ‘m’ is",7.62,9.3,10.23,2.52,,C,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Exercises,9,The degree of curve for 860 m radius using standard chain of 30 m is,1^0&,1.5^0&,2^0&,2.5^0&,,C,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Exercises,10,What is the volume of a 6 m deep tank having rectangular shaped top 6 m × 4 m and bottom 4 m × 2 m? (Computed through prismoidal formula),96 m^3&,94 m^3&,92 m^3&,90 m^3&,,C,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Previous Years Questions,1,"Two straight lines intersect at an angle of 60^0&. The radius of a curve joining the two straight lines is 600 m. The length of long chord and mid-ordinates (in metres) of the curve are [GATE, 2007]","80.4, 600.0","600.0, 80.4","600.0, 39.89","49.89, 300.0",,B,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Previous Years Questions,2,"A road is provided with a horizontal circular curve having deflection angle of 55^0& and centre line radius of 250 m. A transition curve is to be provided at each end of the circular curve of such a length that the rate of gain of radial acceleration is 0.3 m/s^3& at a speed of 50 km/h. Length of the transition curve required at each of the ends is [GATE, 2008]",2.57 m,33.33 m,35.73 m,1666.67 m,,C,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Previous Years Questions,3,"The chainage of the intersection point of two straights is 1585.60 m and the angle of intersection is 140^0&1. If the radius of a circular curve is 600.00 m, the tangent distance (in m) and length of the curve (in m), respectively are [GATE, 2014]",418.88 and 1466.08,218.38 and 1648.49,218.38 and 418.88,418.88 and 218.38,,C,,MCQ
Part-III-Unit-12-Chapter5,Geomatics Engineering,Curves and Triangulation Survey,Previous Years Questions,4,"A circular curve of radius R connects two straights with a deflection angle of 60^0&. The tangent length is [GATE, 2016]",0.577 R,1.155 R,1.732 R,3.464 R,,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,1,Which one of the following surveys is required in observations of stars?,Astronomical survey,Cadastral survey,Aerial survey,Photogrammetric survey,,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,2,"Assertion (A) : In a spherical triangle, the sum of the three sides is always less than the circumference of the great circle.
Reason (R) : The sum of the three angles of a spherical triangle is greater than two right angles, but less than six right angles",Both A and R are true and R is the correct explanation of A.,Both A and R are true but R is not a correct explanation of A.,A is true but R is false,A is false but R is true,,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,3,"The relationship between the air-base B, photographic base ‘b’, flying height H and focal length ‘f ’ of lens in a vertical photograph is given by",A,B,C,D,ROW-4287,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,4,"Consider the following statements:
IRS series satellites are:
I. Low orbiting satellites
II. Geostationary satellites
III. Meteorological satellites
IV. Resource survey satellites
Which of the IES statements are correct?",I and IV,II and III,"I, II and IV","II, III and IV",,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,5,Match List I (Phenomenon) with List II (Method of survey) and select the correct answer using the code given below the lists:,A,B,C,D,ROW-4289,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,6,"Consider the following statements:
In aerial photogrammetry the ‘filter’ is placed in front of the lens to:
I. Reduce the effect of atmospheric haze.
II. Protect the lens from dust.
III. Provide uniform light distribution over the format.
Which of the IES statements is/are correct?",I and II only,II only,I and II only,"I, II and III",,D,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,7,‘Iso-centre’ is the point,in which the tilted axis of the camera meets the vertical photograph,in which the bisector of the angle of tilt meets the vertical photograph,"in air space, the location of the optical centre of the lens of the camera at the time of exposure.",where the perpendicular from the nodal point meets the photograph,,B,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,8,Match the following related to Electromagnetic distance measurement (EDM):,A,B,C,D,ROW-4292,B,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Exercises,9,"If an overlapping pair of vertical photographs taken with a 150 mm focal length camera has an air base of 2100 m and elevation of the control point A on its is 900 m above MSL and the parallax of point is 75 mm, then the flying height above MSL of stereo pair will be",3000 m,3150 m,5100 m,5250 m,,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Previous Years Questions,1,"The minimum number of satellites needed for a GPS to determine its position precisely is [GATE, 2016]",2,3,4,24,,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Previous Years Questions,2,"The system that uses the Sun as a source of electromagnetic energy and records the naturally radiated and reflected energy from the object is called [GATE, 2016]",Geographical Information System,Global Positioning System,Passive Remote Sensing,Active Remote Sensing,,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Previous Years Questions,3,"Optimal flight planning for a photogrammetric survey should be carried out considering [GATE, 2016]",only side-lap,only end-lap,either side-lap or end-lap,both side-lap as well as end-lap,,D,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",Previous Years Questions,4,"A tall tower was photographed from an elevation of 700 m above the datum. The radial distances of the top and bottom of the tower from the principal points are 112.50 mm and 82.40 mm, respectively. If the bottom of the tower is at an elevation 250 m above the datum, then the height (expressed in m) of the tower is _________. [GATE, 2016]",,,,,,120.4,,FIB
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,1,What is the principle of surveying?,Working from part to whole,Working from whole to part,Working from higher to lower,Working from lower to higher,,B,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,2,"An offset is measured with an accuracy of 1 in 40. If the scale of plotting is 1 cm = 30 m, the limiting length of offset, so that the displacement of point on paper from both sources of error may not exceed 0.025 mm, is _______.",21.3 m,21.4 m,21.2 m,21.8 m,,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,3,The whole circle bearing of S31°36′ E is _______.,138^0&24′,158^0&24',128^0&24',148^0&24',,D,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,4,"If the image formed by the objective lens is not in the same plane with cross hairs, then it is known as",focusing of eye piece,focusing of objective,parallax,aberration.,,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,5,The automatic check for leveling in case of height of instrument method is,ΣBS – ΣFS = Last RL – First RL.,ΣBS – ΣFS = ΣRise – Σfall,ΣRise – Σfall = last RL – First RL.,None of these,,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,6,A line lying throughout the surface of the ground and preserving a constant inclination to the horizontal is,contour gradient,horizontal equivalent,contour interval,vertical control,,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,7,Surveyor’s chain consists of 100 links along a length of,100 ft long,33 ft long,66 ft long,50 ft long,,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,8,Correction for temperature in a chain when the temperature at field is more than the standard temperature is ______.,additive,negative,constant,None of these,,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,9,In surveyor’s compass the graduation are in,whole circle bearing.,quadrantal bearing,both whole circle bearing and quadrantal bearing,None of these,,B,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,10,Small scale representation of map is known as,scale.,plan.,grid.,survey map,,B,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,11,The sag correction for a 30 m steel tape under a pull of 200 N in four equal spans of 8 m each: (The weight of one cubic cm of steel = 0.078 N and area of crosssection of tape = 0.08 sqm.),3.9 N,4.2 N,4.99 N,4.6 N,,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,12,"A straight tunnel is to be run between two points A and B whose co-ordinates are as given above. The length and bearing of CD if D is the mid-point of AB, are _______.","74^0&38', 1380.2 m","75^0&39', 1278.4 m","78^0&34', 1295.7 m","76^0&32', 1287.6 m",ROW-4309,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,13,"In leveling between two points A and B on opposite banks of a river, the staff readings at A and B were 1.295 and 2.960 m respectively. The level was then removed and set up near B and the readings on A and B were 0.56 and 2.42. The true difference of levels between A and B is ______.",3.486 m,3.525 m,3.538 m,3.624 m,,B,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,14,"The perpendicular offsets at 20 m intervals from survey line to an irregular boundary lines are 3.25, 5.6, 4.2, 6.65, 8.75, 6.2, 3.25, 4.2, 5.65. The area enclosed between survey line by the application of trapezoidal rule is ______.",820 m^2&,833 m^2&,860 m^2&,866 m^2&,,D,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,15,"An observation with a theodilite given staff readings of 1.052 and 2.502 for angles of elevation gave 8% and 6% respectively. The vertical angle was 5.25%. The horizontal distance of staff station if the instrument elevation is 942.5 m, is ______.",48 m,52 m,56 m,50 m and 90,,D,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,16,"The following are bearings in closed traverse:
The interior angles between the bearings are ______.","50^0&, 65.3^0&, 230.5^0&, 100^0&, 123^0&","50.5^0&, 138.40^0&, 131^0&, 120.40^0&, 99.10^0&","53^0&, 48.4^0&, 123.2^0&, 121^0&, 100.10^0&","58^0&, 62.5^0&, 73^0&, 148^0&, 133^0&",ROW-4313,B,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,17,"In order to find the difference in elevation between two points P and Q, a level was set upon line PQ; 40 metres from P and 1.280 m from Q. The readings obtained on shaft kept at P and Q were 0.525 m and 4.92 m. respectively. The true difference in elevation between P and Q is ______.",3.87 m,4.82 m,4.39 m,4.31 m,,A,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,18,Match the following :,"1 – ii, 2 – iii, 3 – i, 4 – iv","1 – iv, 2 – i, 3 – iii, 4 – ii","1 – iii, 2 – i, 3 – ii, 4 – iv","1 – iii, 2 – iv, 3 – ii, 4 – i",ROW-4315,C,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,19,A surveyor measured the distance between two points on plan drawn to a scale of 1 cm = 30 m and the result was 500 m. Later it was discovered that 1 cm = 10 m scale was used. The true distance between the points would be _____.,168.3 m,165.6 m,162.3 m,166.6 m,,D,,MCQ
Part-III-Unit-12-Chapter6,Geomatics Engineering,"Remote Sensing, Photogrammetry GIS and GPS",TEST,20,"I. The durinal variation is the departure of the destination from its mean value a during a period of 24 hours.
II. The variation which has a yearly period is known as annual variation.",I is true,II is true,Both I and II are true,Both I and II are false,,C,,MCQ
